"","coddepto","codprovincia","codmpio","depto","provincia","municipio","ano","pobl_tot","ipm_asisescu_pob","gpacifica"
"17042",44,4482,44874,"La Guajira","Sur","Villanueva",2004,23021,NA,0
"17043",44,4482,44874,"La Guajira","Sur","Villanueva",2005,23538,2695.5906,0
"17044",44,4482,44874,"La Guajira","Sur","Villanueva",2006,24036,NA,0
"17045",44,4482,44874,"La Guajira","Sur","Villanueva",2007,24494,NA,0
"17046",44,4482,44874,"La Guajira","Sur","Villanueva",2008,24943,NA,0
"17047",44,4482,44874,"La Guajira","Sur","Villanueva",2009,25380,NA,0
"17048",44,4482,44874,"La Guajira","Sur","Villanueva",2010,25798,NA,0
"17049",44,4482,44874,"La Guajira","Sur","Villanueva",2011,26219,NA,0
"17050",44,4482,44874,"La Guajira","Sur","Villanueva",2012,26610,NA,0
"17051",44,4482,44874,"La Guajira","Sur","Villanueva",2013,26973,NA,0
"17052",44,4482,44874,"La Guajira","Sur","Villanueva",2014,27338,NA,0
"17053",44,4482,44874,"La Guajira","Sur","Villanueva",2015,27657,NA,0
"17054",44,4482,44874,"La Guajira","Sur","Villanueva",2016,27965,NA,0
"17055",44,4482,44874,"La Guajira","Sur","Villanueva",2017,28254,NA,0
"17056",44,4482,44874,"La Guajira","Sur","Villanueva",2018,24996,NA,0
"17057",47,4776,47001,"Magdalena","Santa marta","Santa Marta",1993,322785,NA,0
"17058",47,4776,47001,"Magdalena","Santa marta","Santa Marta",1994,333665,NA,0
"17059",47,4776,47001,"Magdalena","Santa marta","Santa Marta",1995,344250,NA,0
"17060",47,4776,47001,"Magdalena","Santa marta","Santa Marta",1996,354368,NA,0
"17061",47,4776,47001,"Magdalena","Santa marta","Santa Marta",1997,363827,NA,0
"17062",47,4776,47001,"Magdalena","Santa marta","Santa Marta",1998,372415,NA,0
"17063",47,4776,47001,"Magdalena","Santa marta","Santa Marta",1999,379982,NA,0
"17064",47,4776,47001,"Magdalena","Santa marta","Santa Marta",2000,386566,NA,0
"17065",47,4776,47001,"Magdalena","Santa marta","Santa Marta",2001,392368,NA,0
"17066",47,4776,47001,"Magdalena","Santa marta","Santa Marta",2002,397950,NA,0
"17067",47,4776,47001,"Magdalena","Santa marta","Santa Marta",2003,403567,NA,0
"17068",47,4776,47001,"Magdalena","Santa marta","Santa Marta",2004,409374,NA,0
"17069",47,4776,47001,"Magdalena","Santa marta","Santa Marta",2005,415404,31892.393,0
"17070",47,4776,47001,"Magdalena","Santa marta","Santa Marta",2006,421603,NA,0
"17071",47,4776,47001,"Magdalena","Santa marta","Santa Marta",2007,428018,NA,0
"17072",47,4776,47001,"Magdalena","Santa marta","Santa Marta",2008,434539,NA,0
"17073",47,4776,47001,"Magdalena","Santa marta","Santa Marta",2009,441198,NA,0
"17074",47,4776,47001,"Magdalena","Santa marta","Santa Marta",2010,447963,NA,0
"17075",47,4776,47001,"Magdalena","Santa marta","Santa Marta",2011,454860,NA,0
"17076",47,4776,47001,"Magdalena","Santa marta","Santa Marta",2012,461900,NA,0
"17077",47,4776,47001,"Magdalena","Santa marta","Santa Marta",2013,469066,NA,0
"17078",47,4776,47001,"Magdalena","Santa marta","Santa Marta",2014,476385,NA,0
"17079",47,4776,47001,"Magdalena","Santa marta","Santa Marta",2015,483865,NA,0
"17080",47,4776,47001,"Magdalena","Santa marta","Santa Marta",2016,491535,NA,0
"17081",47,4776,47001,"Magdalena","Santa marta","Santa Marta",2017,499391,NA,0
"17082",47,4776,47001,"Magdalena","Santa marta","Santa Marta",2018,479853,NA,0
"17083",47,4758,47030,"Magdalena","Norte","Algarrobo",1993,0,NA,0
"17084",47,4758,47030,"Magdalena","Norte","Algarrobo",1994,0,NA,0
"17085",47,4758,47030,"Magdalena","Norte","Algarrobo",1995,0,NA,0
"17086",47,4758,47030,"Magdalena","Norte","Algarrobo",1996,0,NA,0
"17087",47,4758,47030,"Magdalena","Norte","Algarrobo",1997,0,NA,0
"17088",47,4758,47030,"Magdalena","Norte","Algarrobo",1998,0,NA,0
"17089",47,4758,47030,"Magdalena","Norte","Algarrobo",1999,11450,NA,0
"17090",47,4758,47030,"Magdalena","Norte","Algarrobo",2000,11485,NA,0
"17091",47,4758,47030,"Magdalena","Norte","Algarrobo",2001,11530,NA,0
"17092",47,4758,47030,"Magdalena","Norte","Algarrobo",2002,11578,NA,0
"17093",47,4758,47030,"Magdalena","Norte","Algarrobo",2003,11636,NA,0
"17094",47,4758,47030,"Magdalena","Norte","Algarrobo",2004,11701,NA,0
"17095",47,4758,47030,"Magdalena","Norte","Algarrobo",2005,11778,2600.4682,0
"17096",47,4758,47030,"Magdalena","Norte","Algarrobo",2006,11866,NA,0
"17097",47,4758,47030,"Magdalena","Norte","Algarrobo",2007,11942,NA,0
"17098",47,4758,47030,"Magdalena","Norte","Algarrobo",2008,12014,NA,0
"17099",47,4758,47030,"Magdalena","Norte","Algarrobo",2009,12089,NA,0
"17100",47,4758,47030,"Magdalena","Norte","Algarrobo",2010,12161,NA,0
"17101",47,4758,47030,"Magdalena","Norte","Algarrobo",2011,12243,NA,0
"17102",47,4758,47030,"Magdalena","Norte","Algarrobo",2012,12312,NA,0
"17103",47,4758,47030,"Magdalena","Norte","Algarrobo",2013,12399,NA,0
"17104",47,4758,47030,"Magdalena","Norte","Algarrobo",2014,12480,NA,0
"17105",47,4758,47030,"Magdalena","Norte","Algarrobo",2015,12576,NA,0
"17106",47,4758,47030,"Magdalena","Norte","Algarrobo",2016,12647,NA,0
"17107",47,4758,47030,"Magdalena","Norte","Algarrobo",2017,12741,NA,0
"17108",47,4758,47030,"Magdalena","Norte","Algarrobo",2018,14294,NA,0
"17109",47,4758,47053,"Magdalena","Norte","Aracataca",1993,49989,NA,0
"17110",47,4758,47053,"Magdalena","Norte","Aracataca",1994,50427,NA,0
"17111",47,4758,47053,"Magdalena","Norte","Aracataca",1995,50788,NA,0
"17112",47,4758,47053,"Magdalena","Norte","Aracataca",1996,34354,NA,0
"17113",47,4758,47053,"Magdalena","Norte","Aracataca",1997,34362,NA,0
"17114",47,4758,47053,"Magdalena","Norte","Aracataca",1998,34374,NA,0
"17115",47,4758,47053,"Magdalena","Norte","Aracataca",1999,34415,NA,0
"17116",47,4758,47053,"Magdalena","Norte","Aracataca",2000,34513,NA,0
"17117",47,4758,47053,"Magdalena","Norte","Aracataca",2001,34652,NA,0
"17118",47,4758,47053,"Magdalena","Norte","Aracataca",2002,34809,NA,0
"17119",47,4758,47053,"Magdalena","Norte","Aracataca",2003,35000,NA,0
"17120",47,4758,47053,"Magdalena","Norte","Aracataca",2004,35233,NA,0
"17121",47,4758,47053,"Magdalena","Norte","Aracataca",2005,35520,6044.8788,0
"17122",47,4758,47053,"Magdalena","Norte","Aracataca",2006,35858,NA,0
"17123",47,4758,47053,"Magdalena","Norte","Aracataca",2007,36223,NA,0
"17124",47,4758,47053,"Magdalena","Norte","Aracataca",2008,36594,NA,0
"17125",47,4758,47053,"Magdalena","Norte","Aracataca",2009,36968,NA,0
"17126",47,4758,47053,"Magdalena","Norte","Aracataca",2010,37354,NA,0
"17127",47,4758,47053,"Magdalena","Norte","Aracataca",2011,37753,NA,0
"17128",47,4758,47053,"Magdalena","Norte","Aracataca",2012,38162,NA,0
"17129",47,4758,47053,"Magdalena","Norte","Aracataca",2013,38587,NA,0
"17130",47,4758,47053,"Magdalena","Norte","Aracataca",2014,39020,NA,0
"17131",47,4758,47053,"Magdalena","Norte","Aracataca",2015,39473,NA,0
"17132",47,4758,47053,"Magdalena","Norte","Aracataca",2016,39924,NA,0
"17133",47,4758,47053,"Magdalena","Norte","Aracataca",2017,40386,NA,0
"17134",47,4758,47053,"Magdalena","Norte","Aracataca",2018,37476,NA,0
"17135",47,4721,47058,"Magdalena","Centro","Ariguaní",1993,30844,NA,0
"17136",47,4721,47058,"Magdalena","Centro","Ariguaní",1994,30868,NA,0
"17137",47,4721,47058,"Magdalena","Centro","Ariguaní",1995,30854,NA,0
"17138",47,4721,47058,"Magdalena","Centro","Ariguaní",1996,30751,NA,0
"17139",47,4721,47058,"Magdalena","Centro","Ariguaní",1997,30652,NA,0
"17140",47,4721,47058,"Magdalena","Centro","Ariguaní",1998,30576,NA,0
"17141",47,4721,47058,"Magdalena","Centro","Ariguaní",1999,30679,NA,0
"17142",47,4721,47058,"Magdalena","Centro","Ariguaní",2000,30700,NA,0
"17143",47,4721,47058,"Magdalena","Centro","Ariguaní",2001,30750,NA,0
"17144",47,4721,47058,"Magdalena","Centro","Ariguaní",2002,30807,NA,0
"17145",47,4721,47058,"Magdalena","Centro","Ariguaní",2003,30875,NA,0
"17146",47,4721,47058,"Magdalena","Centro","Ariguaní",2004,30956,NA,0
"17147",47,4721,47058,"Magdalena","Centro","Ariguaní",2005,31047,5501.9041,0
"17148",47,4721,47058,"Magdalena","Centro","Ariguaní",2006,31147,NA,0
"17149",47,4721,47058,"Magdalena","Centro","Ariguaní",2007,31243,NA,0
"17150",47,4721,47058,"Magdalena","Centro","Ariguaní",2008,31346,NA,0
"17151",47,4721,47058,"Magdalena","Centro","Ariguaní",2009,31455,NA,0
"17152",47,4721,47058,"Magdalena","Centro","Ariguaní",2010,31572,NA,0
"17153",47,4721,47058,"Magdalena","Centro","Ariguaní",2011,31687,NA,0
"17154",47,4721,47058,"Magdalena","Centro","Ariguaní",2012,31806,NA,0
"17155",47,4721,47058,"Magdalena","Centro","Ariguaní",2013,31932,NA,0
"17156",47,4721,47058,"Magdalena","Centro","Ariguaní",2014,32044,NA,0
"17157",47,4721,47058,"Magdalena","Centro","Ariguaní",2015,32166,NA,0
"17158",47,4721,47058,"Magdalena","Centro","Ariguaní",2016,32288,NA,0
"17159",47,4721,47058,"Magdalena","Centro","Ariguaní",2017,32409,NA,0
"17160",47,4721,47058,"Magdalena","Centro","Ariguaní",2018,28348,NA,0
"17161",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",1993,18923,NA,0
"17162",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",1994,18618,NA,0
"17163",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",1995,18260,NA,0
"17164",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",1996,17831,NA,0
"17165",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",1997,17394,NA,0
"17166",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",1998,16966,NA,0
"17167",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",1999,9564,NA,0
"17168",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",2000,9291,NA,0
"17169",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",2001,9038,NA,0
"17170",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",2002,8807,NA,0
"17171",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",2003,8604,NA,0
"17172",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",2004,8437,NA,0
"17173",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",2005,8319,758.55637,0
"17174",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",2006,8244,NA,0
"17175",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",2007,8182,NA,0
"17176",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",2008,8148,NA,0
"17177",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",2009,8102,NA,0
"17178",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",2010,8053,NA,0
"17179",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",2011,8014,NA,0
"17180",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",2012,7966,NA,0
"17181",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",2013,7930,NA,0
"17182",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",2014,7891,NA,0
"17183",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",2015,7845,NA,0
"17184",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",2016,7815,NA,0
"17185",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",2017,7768,NA,0
"17186",47,4768,47161,"Magdalena","Rio","Cerro San Antonio",2018,9225,NA,0
"17187",47,4721,47170,"Magdalena","Centro","Chivolo",1993,13526,NA,0
"17188",47,4721,47170,"Magdalena","Centro","Chivolo",1994,13597,NA,0
"17189",47,4721,47170,"Magdalena","Centro","Chivolo",1995,13616,NA,0
"17190",47,4721,47170,"Magdalena","Centro","Chivolo",1996,13561,NA,0
"17191",47,4721,47170,"Magdalena","Centro","Chivolo",1997,13479,NA,0
"17192",47,4721,47170,"Magdalena","Centro","Chivolo",1998,13383,NA,0
"17193",47,4721,47170,"Magdalena","Centro","Chivolo",1999,16841,NA,0
"17194",47,4721,47170,"Magdalena","Centro","Chivolo",2000,16773,NA,0
"17195",47,4721,47170,"Magdalena","Centro","Chivolo",2001,16709,NA,0
"17196",47,4721,47170,"Magdalena","Centro","Chivolo",2002,16640,NA,0
"17197",47,4721,47170,"Magdalena","Centro","Chivolo",2003,16571,NA,0
"17198",47,4721,47170,"Magdalena","Centro","Chivolo",2004,16505,NA,0
"17199",47,4721,47170,"Magdalena","Centro","Chivolo",2005,16447,2572.3749,0
"17200",47,4721,47170,"Magdalena","Centro","Chivolo",2006,16397,NA,0
"17201",47,4721,47170,"Magdalena","Centro","Chivolo",2007,16346,NA,0
"17202",47,4721,47170,"Magdalena","Centro","Chivolo",2008,16294,NA,0
"17203",47,4721,47170,"Magdalena","Centro","Chivolo",2009,16240,NA,0
"17204",47,4721,47170,"Magdalena","Centro","Chivolo",2010,16193,NA,0
"17205",47,4721,47170,"Magdalena","Centro","Chivolo",2011,16148,NA,0
"17206",47,4721,47170,"Magdalena","Centro","Chivolo",2012,16105,NA,0
"17207",47,4721,47170,"Magdalena","Centro","Chivolo",2013,16047,NA,0
"17208",47,4721,47170,"Magdalena","Centro","Chivolo",2014,16002,NA,0
"17209",47,4721,47170,"Magdalena","Centro","Chivolo",2015,15960,NA,0
"17210",47,4721,47170,"Magdalena","Centro","Chivolo",2016,15908,NA,0
"17211",47,4721,47170,"Magdalena","Centro","Chivolo",2017,15848,NA,0
"17212",47,4721,47170,"Magdalena","Centro","Chivolo",2018,18208,NA,0
"17213",47,4758,47189,"Magdalena","Norte","Ciénaga",1993,150615,NA,0
"17214",47,4758,47189,"Magdalena","Norte","Ciénaga",1994,151646,NA,0
"17215",47,4758,47189,"Magdalena","Norte","Ciénaga",1995,152447,NA,0
"17216",47,4758,47189,"Magdalena","Norte","Ciénaga",1996,153053,NA,0
"17217",47,4758,47189,"Magdalena","Norte","Ciénaga",1997,153566,NA,0
"17218",47,4758,47189,"Magdalena","Norte","Ciénaga",1998,146478,NA,0
"17219",47,4758,47189,"Magdalena","Norte","Ciénaga",1999,139376,NA,0
"17220",47,4758,47189,"Magdalena","Norte","Ciénaga",2000,115996,NA,0
"17221",47,4758,47189,"Magdalena","Norte","Ciénaga",2001,108709,NA,0
"17222",47,4758,47189,"Magdalena","Norte","Ciénaga",2002,101375,NA,0
"17223",47,4758,47189,"Magdalena","Norte","Ciénaga",2003,101575,NA,0
"17224",47,4758,47189,"Magdalena","Norte","Ciénaga",2004,101781,NA,0
"17225",47,4758,47189,"Magdalena","Norte","Ciénaga",2005,101987,12170.119,0
"17226",47,4758,47189,"Magdalena","Norte","Ciénaga",2006,102198,NA,0
"17227",47,4758,47189,"Magdalena","Norte","Ciénaga",2007,102411,NA,0
"17228",47,4758,47189,"Magdalena","Norte","Ciénaga",2008,102626,NA,0
"17229",47,4758,47189,"Magdalena","Norte","Ciénaga",2009,102841,NA,0
"17230",47,4758,47189,"Magdalena","Norte","Ciénaga",2010,103075,NA,0
"17231",47,4758,47189,"Magdalena","Norte","Ciénaga",2011,103309,NA,0
"17232",47,4758,47189,"Magdalena","Norte","Ciénaga",2012,103546,NA,0
"17233",47,4758,47189,"Magdalena","Norte","Ciénaga",2013,103792,NA,0
"17234",47,4758,47189,"Magdalena","Norte","Ciénaga",2014,104060,NA,0
"17235",47,4758,47189,"Magdalena","Norte","Ciénaga",2015,104331,NA,0
"17236",47,4758,47189,"Magdalena","Norte","Ciénaga",2016,104617,NA,0
"17237",47,4758,47189,"Magdalena","Norte","Ciénaga",2017,104908,NA,0
"17238",47,4758,47189,"Magdalena","Norte","Ciénaga",2018,118435,NA,0
"17239",47,4768,47205,"Magdalena","Rio","Concordia",1993,0,NA,0
"17240",47,4768,47205,"Magdalena","Rio","Concordia",1994,0,NA,0
"17241",47,4768,47205,"Magdalena","Rio","Concordia",1995,0,NA,0
"17242",47,4768,47205,"Magdalena","Rio","Concordia",1996,0,NA,0
"17243",47,4768,47205,"Magdalena","Rio","Concordia",1997,0,NA,0
"17244",47,4768,47205,"Magdalena","Rio","Concordia",1998,0,NA,0
"17245",47,4768,47205,"Magdalena","Rio","Concordia",1999,10986,NA,0
"17246",47,4768,47205,"Magdalena","Rio","Concordia",2000,10845,NA,0
"17247",47,4768,47205,"Magdalena","Rio","Concordia",2001,10721,NA,0
"17248",47,4768,47205,"Magdalena","Rio","Concordia",2002,10598,NA,0
"17249",47,4768,47205,"Magdalena","Rio","Concordia",2003,10478,NA,0
"17250",47,4768,47205,"Magdalena","Rio","Concordia",2004,10360,NA,0
"17251",47,4768,47205,"Magdalena","Rio","Concordia",2005,10244,1232.3614,0
"17252",47,4768,47205,"Magdalena","Rio","Concordia",2006,10129,NA,0
"17253",47,4768,47205,"Magdalena","Rio","Concordia",2007,10020,NA,0
"17254",47,4768,47205,"Magdalena","Rio","Concordia",2008,9917,NA,0
"17255",47,4768,47205,"Magdalena","Rio","Concordia",2009,9822,NA,0
"17256",47,4768,47205,"Magdalena","Rio","Concordia",2010,9733,NA,0
"17257",47,4768,47205,"Magdalena","Rio","Concordia",2011,9651,NA,0
"17258",47,4768,47205,"Magdalena","Rio","Concordia",2012,9575,NA,0
"17259",47,4768,47205,"Magdalena","Rio","Concordia",2013,9506,NA,0
"17260",47,4768,47205,"Magdalena","Rio","Concordia",2014,9443,NA,0
"17261",47,4768,47205,"Magdalena","Rio","Concordia",2015,9388,NA,0
"17262",47,4768,47205,"Magdalena","Rio","Concordia",2016,9338,NA,0
"17263",47,4768,47205,"Magdalena","Rio","Concordia",2017,9296,NA,0
"17264",47,4768,47205,"Magdalena","Rio","Concordia",2018,9681,NA,0
"17265",47,4782,47245,"Magdalena","Sur","El Banco",1993,57992,NA,0
"17266",47,4782,47245,"Magdalena","Sur","El Banco",1994,57865,NA,0
"17267",47,4782,47245,"Magdalena","Sur","El Banco",1995,57439,NA,0
"17268",47,4782,47245,"Magdalena","Sur","El Banco",1996,56703,NA,0
"17269",47,4782,47245,"Magdalena","Sur","El Banco",1997,55938,NA,0
"17270",47,4782,47245,"Magdalena","Sur","El Banco",1998,55242,NA,0
"17271",47,4782,47245,"Magdalena","Sur","El Banco",1999,54743,NA,0
"17272",47,4782,47245,"Magdalena","Sur","El Banco",2000,54540,NA,0
"17273",47,4782,47245,"Magdalena","Sur","El Banco",2001,54616,NA,0
"17274",47,4782,47245,"Magdalena","Sur","El Banco",2002,54698,NA,0
"17275",47,4782,47245,"Magdalena","Sur","El Banco",2003,54766,NA,0
"17276",47,4782,47245,"Magdalena","Sur","El Banco",2004,54822,NA,0
"17277",47,4782,47245,"Magdalena","Sur","El Banco",2005,54855,8257.4054,0
"17278",47,4782,47245,"Magdalena","Sur","El Banco",2006,54859,NA,0
"17279",47,4782,47245,"Magdalena","Sur","El Banco",2007,54865,NA,0
"17280",47,4782,47245,"Magdalena","Sur","El Banco",2008,54891,NA,0
"17281",47,4782,47245,"Magdalena","Sur","El Banco",2009,54942,NA,0
"17282",47,4782,47245,"Magdalena","Sur","El Banco",2010,55012,NA,0
"17283",47,4782,47245,"Magdalena","Sur","El Banco",2011,55085,NA,0
"17284",47,4782,47245,"Magdalena","Sur","El Banco",2012,55175,NA,0
"17285",47,4782,47245,"Magdalena","Sur","El Banco",2013,55279,NA,0
"17286",47,4782,47245,"Magdalena","Sur","El Banco",2014,55408,NA,0
"17287",47,4782,47245,"Magdalena","Sur","El Banco",2015,55530,NA,0
"17288",47,4782,47245,"Magdalena","Sur","El Banco",2016,55662,NA,0
"17289",47,4782,47245,"Magdalena","Sur","El Banco",2017,55801,NA,0
"17290",47,4782,47245,"Magdalena","Sur","El Banco",2018,59594,NA,0
"17291",47,4768,47258,"Magdalena","Rio","El Piñon",1993,19712,NA,0
"17292",47,4768,47258,"Magdalena","Rio","El Piñon",1994,19826,NA,0
"17293",47,4768,47258,"Magdalena","Rio","El Piñon",1995,19876,NA,0
"17294",47,4768,47258,"Magdalena","Rio","El Piñon",1996,19842,NA,0
"17295",47,4768,47258,"Magdalena","Rio","El Piñon",1997,19783,NA,0
"17296",47,4768,47258,"Magdalena","Rio","El Piñon",1998,19720,NA,0
"17297",47,4768,47258,"Magdalena","Rio","El Piñon",1999,19666,NA,0
"17298",47,4768,47258,"Magdalena","Rio","El Piñon",2000,17224,NA,0
"17299",47,4768,47258,"Magdalena","Rio","El Piñon",2001,17221,NA,0
"17300",47,4768,47258,"Magdalena","Rio","El Piñon",2002,17198,NA,0
"17301",47,4768,47258,"Magdalena","Rio","El Piñon",2003,17159,NA,0
"17302",47,4768,47258,"Magdalena","Rio","El Piñon",2004,17104,NA,0
"17303",47,4768,47258,"Magdalena","Rio","El Piñon",2005,17035,2272.8761,0
"17304",47,4768,47258,"Magdalena","Rio","El Piñon",2006,16953,NA,0
"17305",47,4768,47258,"Magdalena","Rio","El Piñon",2007,16924,NA,0
"17306",47,4768,47258,"Magdalena","Rio","El Piñon",2008,16880,NA,0
"17307",47,4768,47258,"Magdalena","Rio","El Piñon",2009,16856,NA,0
"17308",47,4768,47258,"Magdalena","Rio","El Piñon",2010,16834,NA,0
"17309",47,4768,47258,"Magdalena","Rio","El Piñon",2011,16812,NA,0
"17310",47,4768,47258,"Magdalena","Rio","El Piñon",2012,16795,NA,0
"17311",47,4768,47258,"Magdalena","Rio","El Piñon",2013,16771,NA,0
"17312",47,4768,47258,"Magdalena","Rio","El Piñon",2014,16757,NA,0
"17313",47,4768,47258,"Magdalena","Rio","El Piñon",2015,16752,NA,0
"17314",47,4768,47258,"Magdalena","Rio","El Piñon",2016,16742,NA,0
"17315",47,4768,47258,"Magdalena","Rio","El Piñon",2017,16729,NA,0
"17316",47,4768,47258,"Magdalena","Rio","El Piñon",2018,17308,NA,0
"17317",47,4758,47268,"Magdalena","Norte","El Retén",1993,0,NA,0
"17318",47,4758,47268,"Magdalena","Norte","El Retén",1994,0,NA,0
"17319",47,4758,47268,"Magdalena","Norte","El Retén",1995,0,NA,0
"17320",47,4758,47268,"Magdalena","Norte","El Retén",1996,16631,NA,0
"17321",47,4758,47268,"Magdalena","Norte","El Retén",1997,16817,NA,0
"17322",47,4758,47268,"Magdalena","Norte","El Retén",1998,17029,NA,0
"17323",47,4758,47268,"Magdalena","Norte","El Retén",1999,17269,NA,0
"17324",47,4758,47268,"Magdalena","Norte","El Retén",2000,17534,NA,0
"17325",47,4758,47268,"Magdalena","Norte","El Retén",2001,17805,NA,0
"17326",47,4758,47268,"Magdalena","Norte","El Retén",2002,18072,NA,0
"17327",47,4758,47268,"Magdalena","Norte","El Retén",2003,18331,NA,0
"17328",47,4758,47268,"Magdalena","Norte","El Retén",2004,18578,NA,0
"17329",47,4758,47268,"Magdalena","Norte","El Retén",2005,18809,2700.82,0
"17330",47,4758,47268,"Magdalena","Norte","El Retén",2006,19023,NA,0
"17331",47,4758,47268,"Magdalena","Norte","El Retén",2007,19223,NA,0
"17332",47,4758,47268,"Magdalena","Norte","El Retén",2008,19422,NA,0
"17333",47,4758,47268,"Magdalena","Norte","El Retén",2009,19629,NA,0
"17334",47,4758,47268,"Magdalena","Norte","El Retén",2010,19830,NA,0
"17335",47,4758,47268,"Magdalena","Norte","El Retén",2011,20053,NA,0
"17336",47,4758,47268,"Magdalena","Norte","El Retén",2012,20269,NA,0
"17337",47,4758,47268,"Magdalena","Norte","El Retén",2013,20499,NA,0
"17338",47,4758,47268,"Magdalena","Norte","El Retén",2014,20736,NA,0
"17339",47,4758,47268,"Magdalena","Norte","El Retén",2015,20981,NA,0
"17340",47,4758,47268,"Magdalena","Norte","El Retén",2016,21228,NA,0
"17341",47,4758,47268,"Magdalena","Norte","El Retén",2017,21494,NA,0
"17342",47,4758,47268,"Magdalena","Norte","El Retén",2018,19345,NA,0
"17343",47,4758,47288,"Magdalena","Norte","Fundación",1993,55874,NA,0
"17344",47,4758,47288,"Magdalena","Norte","Fundación",1994,56687,NA,0
"17345",47,4758,47288,"Magdalena","Norte","Fundación",1995,57330,NA,0
"17346",47,4758,47288,"Magdalena","Norte","Fundación",1996,57692,NA,0
"17347",47,4758,47288,"Magdalena","Norte","Fundación",1997,57969,NA,0
"17348",47,4758,47288,"Magdalena","Norte","Fundación",1998,58188,NA,0
"17349",47,4758,47288,"Magdalena","Norte","Fundación",1999,56524,NA,0
"17350",47,4758,47288,"Magdalena","Norte","Fundación",2000,56688,NA,0
"17351",47,4758,47288,"Magdalena","Norte","Fundación",2001,56790,NA,0
"17352",47,4758,47288,"Magdalena","Norte","Fundación",2002,56850,NA,0
"17353",47,4758,47288,"Magdalena","Norte","Fundación",2003,56888,NA,0
"17354",47,4758,47288,"Magdalena","Norte","Fundación",2004,56929,NA,0
"17355",47,4758,47288,"Magdalena","Norte","Fundación",2005,56997,6917.6119,0
"17356",47,4758,47288,"Magdalena","Norte","Fundación",2006,57073,NA,0
"17357",47,4758,47288,"Magdalena","Norte","Fundación",2007,57082,NA,0
"17358",47,4758,47288,"Magdalena","Norte","Fundación",2008,57096,NA,0
"17359",47,4758,47288,"Magdalena","Norte","Fundación",2009,57120,NA,0
"17360",47,4758,47288,"Magdalena","Norte","Fundación",2010,57139,NA,0
"17361",47,4758,47288,"Magdalena","Norte","Fundación",2011,57170,NA,0
"17362",47,4758,47288,"Magdalena","Norte","Fundación",2012,57195,NA,0
"17363",47,4758,47288,"Magdalena","Norte","Fundación",2013,57246,NA,0
"17364",47,4758,47288,"Magdalena","Norte","Fundación",2014,57297,NA,0
"17365",47,4758,47288,"Magdalena","Norte","Fundación",2015,57344,NA,0
"17366",47,4758,47288,"Magdalena","Norte","Fundación",2016,57397,NA,0
"17367",47,4758,47288,"Magdalena","Norte","Fundación",2017,57456,NA,0
"17368",47,4758,47288,"Magdalena","Norte","Fundación",2018,64833,NA,0
"17369",47,4782,47318,"Magdalena","Sur","Guamal",1993,24876,NA,0
"17370",47,4782,47318,"Magdalena","Sur","Guamal",1994,24738,NA,0
"17371",47,4782,47318,"Magdalena","Sur","Guamal",1995,24624,NA,0
"17372",47,4782,47318,"Magdalena","Sur","Guamal",1996,24499,NA,0
"17373",47,4782,47318,"Magdalena","Sur","Guamal",1997,24425,NA,0
"17374",47,4782,47318,"Magdalena","Sur","Guamal",1998,24412,NA,0
"17375",47,4782,47318,"Magdalena","Sur","Guamal",1999,24468,NA,0
"17376",47,4782,47318,"Magdalena","Sur","Guamal",2000,24603,NA,0
"17377",47,4782,47318,"Magdalena","Sur","Guamal",2001,24792,NA,0
"17378",47,4782,47318,"Magdalena","Sur","Guamal",2002,24987,NA,0
"17379",47,4782,47318,"Magdalena","Sur","Guamal",2003,25178,NA,0
"17380",47,4782,47318,"Magdalena","Sur","Guamal",2004,25355,NA,0
"17381",47,4782,47318,"Magdalena","Sur","Guamal",2005,25508,2562.7301,0
"17382",47,4782,47318,"Magdalena","Sur","Guamal",2006,25630,NA,0
"17383",47,4782,47318,"Magdalena","Sur","Guamal",2007,25744,NA,0
"17384",47,4782,47318,"Magdalena","Sur","Guamal",2008,25877,NA,0
"17385",47,4782,47318,"Magdalena","Sur","Guamal",2009,26034,NA,0
